	magic.0360	magic.0273	magic.0656	magic.0640	magic.0279	magic.0674	magic.1032	magic.0368	magic.0931	magic.0397	magic.1241	magic.0319	magic.0719	magic.0875	magic.0172	magic.0399	magic.0234	magic.0216	magic.0414	magic.0436	magic.0696	magic.0255	magic.0245	magic.0220	magic.0304	magic.0115	magic.0182	magic.0940	magic.0872	magic.0392	magic.0042	magic.0692	magic.0284	magic.0916	magic.0043	magic.0400	magic.0023	magic.0683	magic.0387	magic.0883	magic.1617	magic.0808	magic.0890	magic.0515	magic.0906	magic.0312	magic.1721	magic.0448	magic.0103	magic.0781	magic.0569	magic.0571	magic.0113	magic.0803	magic.0266	magic.0795	magic.0444	magic.0739	magic.0275	magic.0896	magic.0888	magic.0583	magic.0014	magic.0828	magic.0450	magic.0176	magic.0085	magic.0314	magic.0671	magic.0270	magic.0881	magic.0786	magic.1906	magic.0609	magic.1036	magic.0513	magic.0830	magic.0361	magic.0572	magic.0060	magic.0724	magic.1963	magic.0606	magic.0870	magic.0457	magic.1468	magic.0500	magic.0747	magic.0499	magic.0409	magic.0411	magic.0895	magic.0942	magic.0783	magic.0227	magic.0462	magic.0277	magic.0038	magic.0744	magic.0681	magic.0108	magic.0691	magic.0847	magic.0859	magic.0421	magic.1322	magic.1922	magic.1719	magic.0848	magic.0464	magic.0089	magic.0752	magic.0573	magic.1428	magic.0327	magic.0634	magic.0802	magic.0214	magic.0171	magic.0937	magic.0614	magic.0594	magic.0390	magic.0451	magic.0643	magic.0649	magic.1103	magic.0478	magic.0837	magic.0920	magic.0889	magic.0123	magic.0627	magic.0503	magic.1508	magic.0842	magic.0632	magic.1591	magic.0178	magic.0944	magic.1918	magic.0458	magic.0369	magic.0365	magic.0438	magic.0133	magic.0570	magic.0737	magic.0498	magic.0472	magic.0502	magic.0441	magic.0372	magic.0477	magic.0558	magic.0913	magic.0394	magic.0422	magic.0589	magic.0518	magic.0936	magic.0253	magic.0873	magic.0818	magic.0561	magic.0321	magic.0049	magic.0403	magic.0158	magic.0711	magic.1792	magic.0605	magic.1496	magic.0497	magic.0602	magic.0167	magic.1464	magic.0121	magic.0460	magic.0385	magic.0308	magic.0584	magic.0265	magic.0125	magic.0389	magic.0174	magic.0325	magic.0564	magic.0860	magic.0333	magic.1171	magic.0453	magic.0715	magic.0470	magic.0525	magic.0324	magic.0533	magic.0341	magic.0455	magic.0827	magic.0386	magic.0678	magic.1566	magic.0680	magic.0517	magic.0111	magic.0922	magic.0281	magic.0309	magic.0107	magic.0626	magic.0918	magic.0395	magic.0797	magic.0601	magic.0516	magic.1602	magic.0638	magic.0714	magic.0625	magic.0336	magic.0778	magic.0415	magic.0612	magic.0218	magic.1305	magic.0806	magic.0418	magic.0416	magic.0593	magic.0344	magic.0529	magic.0633	magic.0522	magic.0408	magic.0426	magic.0225	magic.0946	magic.0579	magic.0467	magic.0580	magic.0410	magic.0459	magic.0615	magic.0249	magic.0876	magic.0703	magic.0850	magic.0439	magic.0824	magic.0302
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Trichophyton	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Trichophyton;s__Trichophyton rubrum;t__Trichophyton rubrum CBS 118892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__;f__Pleuroascaceae;g__Venustampulla;s__Venustampulla echinocandica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Marssonina;s__Marssonina brunnea;t__Marssonina brunnea f. sp. 'multigermtubi' MB_m1	0	1	0	0	0	1	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus verrucosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;s__Hyaloscypha bicolor;t__Hyaloscypha bicolor E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Lachnaceae;g__Lachnellula;s__Lachnellula hyalina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Sclerotinia;s__Sclerotinia sclerotiorum;t__Sclerotinia sclerotiorum 1980 UF-70	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis cinerea;t__Botrytis cinerea B05.10	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Candida	0	115	0	0	18	0	0	0	48	0	2	0	0	0	0	0	4	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae	0	72	0	0	9	0	0	0	17	0	1	0	0	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0	24	0	0	7	0	0	0	15	0	3	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__Tuber melanosporum;t__Tuber melanosporum Mel28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Pneumocystidomycetes;o__Pneumocystidales;f__Pneumocystidaceae;g__Pneumocystis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Ascoideaceae;g__Ascoidea;s__Ascoidea rubescens;t__Ascoidea rubescens DSM 1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__;g__Kuraishia;s__Kuraishia capsulata;t__Kuraishia capsulata CBS 1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Moesziomyces;s__Moesziomyces antarcticus	75	0	496	299	52	10280	1	0	3	118	107	0	2651	43	1	2323	102	30	1722	1477	1894	1	463	192	0	0	7	0	0	812	1	0	116	600	19	170	89	430	3794	0	2	0	0	2	0	0	1	0	0	0	56	0	0	1	0	0	842	0	36	0	0	0	0	0	0	0	0	0	0	0	501	68	810	1	0	77	0	0	0	23	19	574	3	0	153	1	1160	69	965	386	151	1630	94	0	1	17	0	2	0	11	1	1	35	0	0	2	5	2	0	2	0	0	75	0	0	11	10	6	0	0	1	0	0	2	2	1667	0	35	34	4	0	0	32	0	0	1200	0	1	398	0	2	0	8	137	92	0	311	0	174	247	106	675	10	295	1	0	36	33	0	0	3	0	8	3	61	0	21	19	0	83	0	0	0	0	0	0	0	3	0	0	0	18	25	0	0	0	0	0	43	1	0	49	1	1	1	1	0	0	0	14	73	0	1	0	114	5	37	124	8	0	0	0	13	3	1	0	0	28	8	1	0	4	12	0	1	3	0	13	9	15	0	2	2	1	1	9	0	2	1	1	4	0	1	0	0	1	1	1	0	0	0
k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia restricta	17	101	7	12	18	24	18	7	3	0	15	25	4	51	12	0	21	25	0	0	3	51	32	32	23	594	32	10	9	2	43	6	49	8	71	2	27	2	13	3	21	10	35	1	8	21	0	1	19	5	0	0	16	3	40	12	1	4	32	18	5	0	23	5	0	5	13	28	3	13	2	3	2	0	32	3	43	11	1	10	9	11	0	12	0	8	0	12	0	21	0	6	16	8	14	3	36	25	53	11	59	2	5	6	1	34	6	0	4	1	12	7	0	24	17	6	19	15	6	2	1	6	20	0	12	1	53	0	26	16	8	9	18	0	0	4	4	0	34	10	2	0	11	91	0	8	0	43	0	0	0	0	18	1	2	5	0	0	69	1	9	26	4	9	0	23	13	19	18	16	0	0	21	11	1	30	31	21	1	428	25	1	22	10	23	15	33	0	5	23	92	0	4	1	0	14	0	18	1	7	58	6	7	19	0	45	23	57	19	18	3	53	0	5	1	0	1	0	10	3	21	3	0	0	8	1	0	2	2	0	6	1	0	0	4	0	10	0	0	0	0	1	0	1	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia globosa;t__Malassezia globosa CBS 7966	2	6	0	1	2	4	2	0	0	1	26	1	0	3	2	0	2	1	0	0	0	5	7	0	5	52	3	0	3	0	4	0	14	9	4	0	3	0	0	1	1	7	7	0	0	1	1	0	0	0	1	0	2	1	2	4	0	9	5	1	1	0	0	0	0	1	0	0	1	7	1	2	0	1	4	0	8	0	0	0	0	10	0	0	1	1	0	3	0	2	0	1	9	0	1	0	3	5	1	2	2	0	3	1	8	5	1	0	0	0	0	0	0	0	5	0	1	4	0	6	0	5	2	0	2	0	7	3	2	1	1	1	3	0	0	0	0	0	2	0	0	0	5	3	0	0	3	46	0	0	3	0	1	0	26	3	1	0	2	4	0	4	7	1	0	10	2	0	1	4	0	1	0	0	0	2	8	2	0	35	4	0	0	1	3	0	6	0	1	3	2	4	4	2	8	1	5	4	0	3	4	5	0	0	1	0	3	2	1	2	1	1	0	0	0	0	0	0	2	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Grosmannia;s__Grosmannia clavigera;t__Grosmannia clavigera kw1407	0	4	0	0	0	2	0	0	0	0	0	2	0	0	1	0	1	1	0	0	0	1	1	0	6	37	0	0	10	1	1	0	10	7	1	0	3	1	2	0	1	2	7	0	1	1	0	0	3	0	2	0	1	2	0	6	0	6	0	1	0	0	1	0	2	1	1	6	0	14	0	0	0	0	6	1	0	0	0	1	2	21	1	0	0	1	0	0	0	1	0	1	0	0	1	0	5	1522	2	0	223	1	0	0	6	3	0	0	0	0	0	0	1	0	1	0	0	0	0	10	0	0	0	0	0	0	21	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	4	38	0	0	0	100	0	0	0	0	0	0	5	0	0	0	0	0	0	0	24	0	0	14	0	0	0	0	1	2	0	0	0	11	38	0	0	5	0	0	1	15	0	0	3	0	0	4	0	0	18	2	7	1	3	0	2	2	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	3	0	0	0	3	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
